time,H,R,E,F,A
2019/5/23 10:27,0.0,0.0,0.0,1.0,0.966
2019/5/23 10:28,0.0,0.0,0.0,1.0,0.8140000000000001
2019/5/23 10:29,0.0,0.0,0.0,1.0,0.924
2019/5/23 10:31,0.0,0.0,1.0,0.0,1.61
2019/5/23 10:34,0.0,0.0,0.0,1.0,1.435
2019/5/23 10:35,0.0,0.0,0.0,1.0,0.929
2019/5/23 10:36,0.0,0.0,0.0,1.0,0.8220000000000001
2019/5/23 10:37,0.0,0.0,0.0,1.0,0.995
2019/5/23 10:38,0.0,0.0,0.0,1.0,0.9420000000000001
2019/5/23 10:39,0.0,0.0,0.0,1.0,0.853
2019/5/23 10:45,0.0,0.0,1.0,0.0,1.1640000000000001
2019/5/23 10:47,0.0,0.0,0.0,1.0,1.122
2019/5/23 10:48,0.0,0.0,0.0,1.0,1.213
2019/5/23 10:49,0.0,0.0,0.0,1.0,1.133
2019/5/23 10:50,0.0,0.0,0.0,1.0,1.188
2019/5/23 10:51,0.0,0.0,0.0,1.0,1.18
2019/5/23 10:52,0.0,0.0,0.0,1.0,1.062
2019/5/23 10:53,0.0,0.0,0.0,1.0,1.006
2019/5/23 10:54,0.0,0.0,0.0,1.0,1.068
2019/5/23 10:55,1.0,1.0,0.0,1.0,1.2409999999999999
2019/5/23 10:56,0.0,0.0,0.0,1.0,1.161
2019/5/23 10:58,0.0,0.0,1.0,0.0,0.975
2019/5/23 10:59,0.0,0.0,1.0,0.0,0.985
2019/5/23 11:00,0.0,0.0,1.0,0.0,0.9940000000000001
2019/5/23 11:01,0.0,0.0,1.0,0.0,0.961
2019/5/23 11:02,0.0,0.0,1.0,0.0,0.8759999999999999
2019/5/23 11:04,9.0,9.0,1.0,0.0,0.976
2019/5/23 11:05,0.0,0.0,1.0,0.0,0.9
2019/5/23 11:06,0.0,0.0,1.0,0.0,1.035
2019/5/23 11:07,0.0,0.0,1.0,0.0,1.412
2019/5/23 11:08,0.0,0.0,1.0,0.0,1.113
2019/5/23 11:09,0.0,0.0,1.0,0.0,1.074
2019/5/23 11:10,0.0,0.0,1.0,0.0,0.805
2019/5/23 11:11,0.0,0.0,1.0,0.0,0.8759999999999999
2019/5/23 13:06,0.0,0.0,1.0,0.0,0.8640000000000001
2019/5/23 13:07,0.0,0.0,0.0,1.0,1.7380000000000002
2019/5/23 13:08,0.0,0.0,0.0,1.0,1.19
2019/5/23 13:09,0.0,0.0,0.0,1.0,1.052
2019/5/23 13:10,0.0,0.0,0.0,1.0,1.1059999999999999
2019/5/23 13:11,0.0,0.0,0.0,1.0,1.097
2019/5/23 13:12,0.0,0.0,0.0,1.0,0.863
2019/5/23 13:13,0.0,0.0,1.0,0.0,1.635
2019/5/23 13:14,0.0,0.0,1.0,0.0,1.235
2019/5/23 13:23,0.0,0.0,1.0,0.0,0.865
2019/5/23 13:31,0.0,0.0,0.0,1.0,1.4069999999999998
2019/5/23 13:33,0.0,0.0,0.0,1.0,1.9669999999999999
2019/5/23 13:34,0.0,0.0,0.0,1.0,1.4140000000000001
2019/5/23 13:35,1.0,1.0,0.0,1.0,1.348
2019/5/23 13:36,0.0,0.0,0.0,1.0,1.1059999999999999
2019/5/23 13:37,0.0,0.0,0.0,1.0,1.084
2019/5/23 13:41,0.0,0.0,1.0,0.0,0.895
2019/5/23 13:48,9.0,9.0,1.0,0.0,0.9390000000000001
2019/5/23 14:20,0.0,0.0,0.0,1.0,1.048
2019/5/23 14:21,0.0,0.0,0.0,1.0,0.871
2019/5/23 14:22,0.0,0.0,0.0,1.0,0.8220000000000001
2019/5/23 14:27,0.0,0.0,1.0,0.0,1.136
2019/5/23 14:28,0.0,0.0,1.0,0.0,0.9079999999999999
2019/5/23 14:31,0.0,0.0,1.0,0.0,0.8170000000000001
2019/5/23 14:42,0.0,0.0,1.0,0.0,1.081
2019/5/23 14:44,0.0,0.0,1.0,0.0,0.8029999999999999
2019/5/23 14:54,0.0,0.0,0.0,1.0,0.9179999999999999
2019/5/23 14:56,0.0,0.0,0.0,1.0,0.8809999999999999
2019/5/23 14:57,0.0,0.0,0.0,1.0,0.848
2019/5/23 14:59,0.0,0.0,0.0,1.0,0.919
2019/5/24 9:38,0.0,0.0,0.0,1.0,1.01
2019/5/24 9:39,0.0,0.0,0.0,1.0,0.825
2019/5/24 9:40,0.0,0.0,0.0,1.0,0.856
2019/5/24 9:41,0.0,0.0,0.0,1.0,0.809
2019/5/24 9:42,0.0,0.0,0.0,1.0,1.083
2019/5/24 9:43,1.0,1.0,0.0,1.0,3.0239999999999996
2019/5/24 9:44,0.0,0.0,0.0,1.0,1.0
2019/5/24 9:51,9.0,9.0,1.0,0.0,0.81
2019/5/24 9:55,0.0,0.0,0.0,1.0,0.941
2019/5/24 10:01,0.0,0.0,1.0,0.0,2.759
2019/5/24 10:13,0.0,0.0,1.0,0.0,0.81
2019/5/24 10:25,0.0,0.0,1.0,0.0,1.07
2019/5/24 10:26,0.0,0.0,1.0,0.0,1.0
2019/5/24 10:33,0.0,0.0,1.0,0.0,1.235
2019/5/24 10:34,0.0,0.0,1.0,0.0,0.978
2019/5/24 10:42,0.0,0.0,0.0,1.0,1.311
2019/5/24 10:43,0.0,0.0,0.0,1.0,0.887
2019/5/24 10:44,0.0,0.0,0.0,1.0,0.9209999999999999
2019/5/24 10:45,0.0,0.0,0.0,1.0,1.002
2019/5/24 10:49,0.0,0.0,1.0,0.0,1.4140000000000001
2019/5/24 10:50,0.0,0.0,1.0,0.0,1.732
2019/5/24 10:55,0.0,0.0,0.0,1.0,1.117
2019/5/24 10:56,0.0,0.0,0.0,1.0,1.031
2019/5/24 10:57,0.0,0.0,0.0,1.0,0.903
2019/5/24 10:58,0.0,0.0,0.0,1.0,0.9359999999999999
2019/5/24 10:59,0.0,0.0,0.0,1.0,0.922
2019/5/24 11:00,0.0,0.0,0.0,1.0,0.977
2019/5/24 11:01,0.0,0.0,0.0,1.0,0.904
2019/5/24 11:02,0.0,0.0,0.0,1.0,0.955
2019/5/24 11:03,1.0,1.0,0.0,1.0,1.255
2019/5/24 11:06,0.0,0.0,1.0,0.0,0.877
2019/5/24 11:07,0.0,0.0,1.0,0.0,0.8009999999999999
2019/5/24 11:08,0.0,0.0,1.0,0.0,0.882
2019/5/24 11:09,0.0,0.0,1.0,0.0,0.94
2019/5/24 11:10,0.0,0.0,1.0,0.0,0.941
2019/5/24 11:11,0.0,0.0,1.0,0.0,0.912
2019/5/24 11:12,0.0,0.0,1.0,0.0,1.0090000000000001
2019/5/24 11:16,0.0,0.0,1.0,0.0,0.986
2019/5/24 11:26,0.0,0.0,1.0,0.0,0.904
2019/5/24 13:02,0.0,0.0,1.0,0.0,0.9470000000000001
2019/5/24 13:03,0.0,0.0,1.0,0.0,0.9590000000000001
2019/5/24 13:04,0.0,0.0,1.0,0.0,0.847
2019/5/24 13:05,9.0,9.0,1.0,0.0,1.271
2019/5/24 13:07,0.0,0.0,1.0,0.0,0.8420000000000001
2019/5/24 13:10,0.0,0.0,1.0,0.0,0.977
2019/5/24 13:16,0.0,0.0,0.0,1.0,1.235
2019/5/24 13:24,0.0,0.0,0.0,1.0,1.464
2019/5/24 13:26,0.0,0.0,0.0,1.0,0.838
2019/5/24 13:27,0.0,0.0,0.0,1.0,0.8809999999999999
2019/5/24 13:44,0.0,0.0,1.0,0.0,1.339
2019/5/24 13:49,0.0,0.0,1.0,0.0,0.855
2019/5/24 13:53,0.0,0.0,0.0,1.0,1.011
2019/5/24 13:54,0.0,0.0,0.0,1.0,0.927
2019/5/24 13:55,0.0,0.0,0.0,1.0,0.879
2019/5/24 14:00,0.0,0.0,1.0,0.0,0.955
2019/5/24 14:02,0.0,0.0,0.0,1.0,2.2
2019/5/24 14:03,0.0,0.0,0.0,1.0,1.2209999999999999
2019/5/24 14:04,0.0,0.0,0.0,1.0,1.2830000000000001
2019/5/24 14:07,0.0,0.0,1.0,0.0,0.863
2019/5/24 14:08,0.0,0.0,1.0,0.0,0.951
2019/5/24 14:09,0.0,0.0,1.0,0.0,0.8640000000000001
2019/5/24 14:10,0.0,0.0,1.0,0.0,0.8220000000000001
2019/5/24 14:16,0.0,0.0,1.0,0.0,0.812
2019/5/24 14:20,0.0,0.0,0.0,1.0,1.083
2019/5/24 14:22,0.0,0.0,0.0,1.0,0.898
2019/5/24 14:23,0.0,0.0,0.0,1.0,1.015
2019/5/24 14:24,0.0,0.0,0.0,1.0,0.826
2019/5/24 14:25,0.0,0.0,0.0,1.0,1.0170000000000001
2019/5/24 14:26,0.0,0.0,0.0,1.0,1.016
2019/5/24 14:27,0.0,0.0,0.0,1.0,0.92
2019/5/24 14:28,0.0,0.0,0.0,1.0,0.85
2019/5/24 14:29,0.0,0.0,0.0,1.0,0.804
2019/5/24 14:30,0.0,0.0,0.0,1.0,0.95
2019/5/24 14:33,0.0,0.0,1.0,0.0,1.013
2019/5/24 14:35,0.0,0.0,1.0,0.0,0.971
2019/5/24 14:36,0.0,0.0,1.0,0.0,1.072
2019/5/24 14:37,0.0,0.0,1.0,0.0,0.9440000000000001
2019/5/24 14:40,0.0,0.0,1.0,0.0,1.882
2019/5/24 14:42,0.0,0.0,1.0,0.0,0.8759999999999999
2019/5/24 14:47,0.0,0.0,1.0,0.0,1.022
2019/5/24 14:49,0.0,0.0,1.0,0.0,1.035
2019/5/24 14:50,0.0,0.0,1.0,0.0,0.9390000000000001
2019/5/24 14:51,0.0,0.0,1.0,0.0,1.062
2019/5/24 14:52,0.0,0.0,1.0,0.0,1.067
2019/5/24 14:54,0.0,0.0,1.0,0.0,0.9109999999999999
2019/5/27 9:43,0.0,0.0,1.0,0.0,3.161
2019/5/27 9:48,0.0,0.0,1.0,0.0,3.339
2019/5/27 9:49,0.0,0.0,1.0,0.0,3.17
2019/5/27 9:50,0.0,0.0,1.0,0.0,3.234
2019/5/27 9:51,0.0,0.0,1.0,0.0,1.141
2019/5/27 9:52,0.0,0.0,1.0,0.0,0.867
2019/5/27 9:59,0.0,0.0,0.0,1.0,1.284
2019/5/27 10:05,0.0,0.0,1.0,0.0,0.995
2019/5/27 10:19,0.0,0.0,1.0,0.0,0.9940000000000001
2019/5/27 10:20,0.0,0.0,1.0,0.0,1.161
2019/5/27 10:21,0.0,0.0,1.0,0.0,1.0070000000000001
2019/5/27 10:22,0.0,0.0,1.0,0.0,1.127
2019/5/27 10:23,0.0,0.0,1.0,0.0,0.905
2019/5/27 10:28,0.0,0.0,0.0,1.0,1.2429999999999999
2019/5/27 10:29,0.0,0.0,0.0,1.0,0.935
2019/5/27 10:37,0.0,0.0,0.0,1.0,0.993
2019/5/27 10:38,0.0,0.0,0.0,1.0,0.94
2019/5/27 10:44,0.0,0.0,1.0,0.0,1.339
2019/5/27 10:48,0.0,0.0,1.0,0.0,0.8590000000000001
2019/5/27 10:51,0.0,0.0,1.0,0.0,0.9209999999999999
2019/5/27 10:58,0.0,0.0,1.0,0.0,0.858
2019/5/27 10:59,0.0,0.0,1.0,0.0,0.882
2019/5/27 11:00,0.0,0.0,1.0,0.0,0.8220000000000001
2019/5/27 11:01,0.0,0.0,1.0,0.0,0.85
2019/5/27 11:07,0.0,0.0,1.0,0.0,0.87
2019/5/27 11:11,0.0,0.0,0.0,1.0,0.9209999999999999
2019/5/27 11:13,0.0,0.0,0.0,1.0,0.841
2019/5/27 11:18,0.0,0.0,1.0,0.0,0.927
2019/5/27 11:19,0.0,0.0,1.0,0.0,1.038
2019/5/27 11:20,0.0,0.0,1.0,0.0,0.807
2019/5/27 11:23,0.0,0.0,0.0,1.0,1.226
2019/5/27 11:24,0.0,0.0,0.0,1.0,1.075
2019/5/27 11:25,0.0,0.0,0.0,1.0,1.25
2019/5/27 11:26,0.0,0.0,0.0,1.0,1.077
2019/5/27 11:27,0.0,0.0,0.0,1.0,1.14
2019/5/27 11:28,0.0,0.0,0.0,1.0,1.036
2019/5/27 11:29,0.0,0.0,0.0,1.0,0.996
2019/5/27 11:30,0.0,0.0,0.0,1.0,1.077
2019/5/27 13:01,0.0,0.0,0.0,1.0,0.8079999999999999
2019/5/27 13:08,0.0,0.0,0.0,1.0,1.044
2019/5/27 13:11,0.0,0.0,0.0,1.0,1.157
2019/5/27 13:12,0.0,0.0,0.0,1.0,0.965
2019/5/27 13:13,0.0,0.0,0.0,1.0,0.882
2019/5/27 13:14,0.0,0.0,0.0,1.0,1.0070000000000001
2019/5/27 13:15,0.0,0.0,0.0,1.0,1.046
2019/5/27 13:16,0.0,0.0,0.0,1.0,0.8540000000000001
2019/5/27 13:20,0.0,0.0,1.0,0.0,2.052
2019/5/27 13:21,0.0,0.0,1.0,0.0,1.324
2019/5/27 13:29,0.0,0.0,0.0,1.0,0.84
2019/5/27 13:30,0.0,0.0,0.0,1.0,0.925
2019/5/27 13:31,0.0,0.0,0.0,1.0,1.011
2019/5/27 13:32,0.0,0.0,0.0,1.0,0.935
2019/5/27 13:33,0.0,0.0,0.0,1.0,1.01
2019/5/27 13:34,0.0,0.0,0.0,1.0,0.907
2019/5/27 13:37,0.0,0.0,1.0,0.0,1.175
2019/5/27 13:42,0.0,0.0,1.0,0.0,0.938
2019/5/27 13:43,0.0,0.0,1.0,0.0,0.8370000000000001
2019/5/27 13:44,0.0,0.0,1.0,0.0,1.147
2019/5/27 13:45,0.0,0.0,1.0,0.0,0.9940000000000001
2019/5/27 13:49,0.0,0.0,0.0,1.0,0.8240000000000001
2019/5/27 13:50,0.0,0.0,0.0,1.0,0.924
2019/5/27 13:51,0.0,0.0,0.0,1.0,0.861
2019/5/27 13:53,0.0,0.0,0.0,1.0,0.823
2019/5/27 13:54,0.0,0.0,0.0,1.0,0.805
2019/5/27 14:02,0.0,0.0,1.0,0.0,1.359
2019/5/27 14:03,0.0,0.0,1.0,0.0,0.9570000000000001
2019/5/27 14:04,0.0,0.0,1.0,0.0,0.897
2019/5/27 14:05,0.0,0.0,1.0,0.0,0.892
2019/5/27 14:06,0.0,0.0,1.0,0.0,1.082
2019/5/27 14:08,0.0,0.0,0.0,1.0,1.274
2019/5/27 14:11,0.0,0.0,0.0,1.0,1.462
2019/5/27 14:12,0.0,0.0,0.0,1.0,1.186
2019/5/27 14:13,0.0,0.0,0.0,1.0,1.021
2019/5/27 14:14,0.0,0.0,0.0,1.0,1.04
2019/5/27 14:15,0.0,0.0,0.0,1.0,1.0070000000000001
2019/5/27 14:16,0.0,0.0,0.0,1.0,0.9440000000000001
2019/5/27 14:20,0.0,0.0,0.0,1.0,0.987
2019/5/27 14:21,0.0,0.0,0.0,1.0,0.877
2019/5/27 14:22,0.0,0.0,0.0,1.0,1.119
2019/5/27 14:23,1.0,1.0,0.0,1.0,1.2890000000000001
2019/5/27 14:24,0.0,0.0,0.0,1.0,1.2819999999999998
2019/5/27 14:27,0.0,0.0,1.0,0.0,0.847
2019/5/27 14:28,0.0,0.0,1.0,0.0,1.0170000000000001
2019/5/27 14:29,0.0,0.0,1.0,0.0,1.0390000000000001
2019/5/27 14:30,0.0,0.0,1.0,0.0,0.997
2019/5/27 14:37,0.0,0.0,1.0,0.0,2.214
2019/5/27 14:38,0.0,0.0,1.0,0.0,0.966
2019/5/27 14:39,0.0,0.0,1.0,0.0,1.39
2019/5/27 14:40,0.0,0.0,1.0,0.0,0.875
2019/5/27 14:41,0.0,0.0,1.0,0.0,0.8340000000000001
2019/5/27 14:42,0.0,0.0,1.0,0.0,0.851
2019/5/27 14:43,0.0,0.0,1.0,0.0,0.8240000000000001
2019/5/27 14:44,9.0,9.0,1.0,0.0,0.9740000000000001
2019/5/27 14:45,0.0,0.0,1.0,0.0,1.07
2019/5/27 14:46,0.0,0.0,1.0,0.0,1.055
2019/5/27 14:47,0.0,0.0,1.0,0.0,0.996
2019/5/27 14:52,0.0,0.0,0.0,1.0,0.9359999999999999
2019/5/27 14:53,0.0,0.0,0.0,1.0,0.925
2019/5/27 14:54,0.0,0.0,0.0,1.0,1.111
2019/5/27 14:55,0.0,0.0,0.0,1.0,1.22
2019/5/27 14:56,0.0,0.0,0.0,1.0,1.1840000000000002
2019/5/27 14:57,0.0,0.0,0.0,1.0,1.069
2019/5/27 14:58,0.0,0.0,0.0,1.0,0.892
2019/5/28 9:38,0.0,0.0,0.0,1.0,0.856
2019/5/28 9:39,0.0,0.0,0.0,1.0,0.951
2019/5/28 9:49,0.0,0.0,0.0,1.0,0.988
2019/5/28 9:50,0.0,0.0,0.0,1.0,0.884
2019/5/28 9:51,0.0,0.0,0.0,1.0,0.91
2019/5/28 9:52,1.0,1.0,0.0,1.0,1.3659999999999999
2019/5/28 10:00,0.0,0.0,0.0,1.0,0.902
2019/5/28 10:01,0.0,0.0,0.0,1.0,0.953
2019/5/28 10:02,0.0,0.0,0.0,1.0,0.91
2019/5/28 10:03,0.0,0.0,0.0,1.0,0.9129999999999999
2019/5/28 10:04,0.0,0.0,0.0,1.0,0.983
2019/5/28 10:05,0.0,0.0,0.0,1.0,1.012
2019/5/28 10:11,0.0,0.0,0.0,1.0,0.87
2019/5/28 10:12,0.0,0.0,0.0,1.0,0.8
2019/5/28 10:13,0.0,0.0,0.0,1.0,1.579
2019/5/28 10:18,0.0,0.0,1.0,0.0,0.847
2019/5/28 10:19,0.0,0.0,1.0,0.0,1.102
2019/5/28 10:20,0.0,0.0,1.0,0.0,0.922
2019/5/28 10:21,9.0,9.0,1.0,0.0,0.971
2019/5/28 10:22,0.0,0.0,1.0,0.0,0.875
2019/5/28 10:26,0.0,0.0,0.0,1.0,0.978
2019/5/28 10:27,0.0,0.0,0.0,1.0,0.8540000000000001
2019/5/28 10:28,0.0,0.0,0.0,1.0,0.8270000000000001
2019/5/28 10:35,0.0,0.0,1.0,0.0,0.809
2019/5/28 10:36,0.0,0.0,1.0,0.0,0.92
2019/5/28 10:37,0.0,0.0,1.0,0.0,0.815
2019/5/28 10:40,0.0,0.0,0.0,1.0,2.19
2019/5/28 10:41,0.0,0.0,0.0,1.0,0.971
2019/5/28 10:42,0.0,0.0,0.0,1.0,1.012
2019/5/28 10:43,0.0,0.0,0.0,1.0,1.044
2019/5/28 10:44,0.0,0.0,0.0,1.0,0.977
2019/5/28 10:45,0.0,0.0,0.0,1.0,0.915
2019/5/28 10:51,0.0,0.0,0.0,1.0,0.809
2019/5/28 10:52,0.0,0.0,0.0,1.0,0.888
2019/5/28 10:53,0.0,0.0,0.0,1.0,0.8059999999999999
2019/5/28 10:56,0.0,0.0,0.0,1.0,0.86
2019/5/28 10:58,0.0,0.0,0.0,1.0,1.07
2019/5/28 10:59,0.0,0.0,0.0,1.0,1.006
2019/5/28 11:00,0.0,0.0,0.0,1.0,0.983
2019/5/28 11:01,1.0,1.0,0.0,1.0,1.474
2019/5/28 11:04,0.0,0.0,1.0,0.0,1.0090000000000001
2019/5/28 11:05,0.0,0.0,1.0,0.0,0.924
2019/5/28 11:06,0.0,0.0,1.0,0.0,0.9490000000000001
2019/5/28 11:07,0.0,0.0,1.0,0.0,0.93
2019/5/28 11:08,0.0,0.0,1.0,0.0,0.8
2019/5/28 11:10,9.0,9.0,1.0,0.0,1.125
2019/5/28 11:11,0.0,0.0,1.0,0.0,0.8540000000000001
2019/5/28 11:13,0.0,0.0,0.0,1.0,1.01
2019/5/28 11:14,0.0,0.0,0.0,1.0,1.125
2019/5/28 11:15,0.0,0.0,0.0,1.0,1.04
2019/5/28 11:16,0.0,0.0,0.0,1.0,1.133
2019/5/28 11:17,0.0,0.0,0.0,1.0,1.093
2019/5/28 11:18,0.0,0.0,0.0,1.0,1.0659999999999998
2019/5/28 11:19,0.0,0.0,0.0,1.0,1.1740000000000002
2019/5/28 11:21,1.0,1.0,0.0,1.0,1.358
2019/5/28 11:27,9.0,9.0,1.0,0.0,2.0669999999999997
2019/5/28 11:28,0.0,0.0,0.0,1.0,2.049
2019/5/28 11:30,0.0,0.0,0.0,1.0,0.89
2019/5/28 13:07,0.0,0.0,1.0,0.0,1.3030000000000002
2019/5/28 13:08,0.0,0.0,1.0,0.0,1.125
2019/5/28 13:09,0.0,0.0,1.0,0.0,0.977
2019/5/28 13:10,0.0,0.0,1.0,0.0,1.4680000000000002
2019/5/28 13:14,0.0,0.0,0.0,1.0,1.151
2019/5/28 13:15,0.0,0.0,0.0,1.0,0.861
2019/5/28 13:16,0.0,0.0,0.0,1.0,0.9279999999999999
2019/5/28 13:17,0.0,0.0,0.0,1.0,0.927
2019/5/28 13:18,0.0,0.0,0.0,1.0,1.037
2019/5/28 13:25,0.0,0.0,0.0,1.0,0.8240000000000001
2019/5/28 13:26,0.0,0.0,0.0,1.0,0.905
2019/5/28 13:27,0.0,0.0,0.0,1.0,0.871
2019/5/28 13:31,0.0,0.0,1.0,0.0,0.875
2019/5/28 13:35,0.0,0.0,1.0,0.0,1.06
2019/5/28 13:40,0.0,0.0,1.0,0.0,0.8370000000000001
2019/5/28 13:42,0.0,0.0,1.0,0.0,0.925
2019/5/28 13:43,0.0,0.0,1.0,0.0,0.875
2019/5/28 13:44,0.0,0.0,1.0,0.0,0.96
2019/5/28 13:48,0.0,0.0,1.0,0.0,0.981
2019/5/28 13:49,0.0,0.0,1.0,0.0,0.978
2019/5/28 13:50,0.0,0.0,1.0,0.0,0.816
2019/5/28 13:51,0.0,0.0,1.0,0.0,0.9309999999999999
2019/5/28 13:53,0.0,0.0,1.0,0.0,1.004
2019/5/28 13:55,0.0,0.0,0.0,1.0,1.6540000000000001
2019/5/28 14:02,0.0,0.0,1.0,0.0,0.917
2019/5/28 14:03,0.0,0.0,1.0,0.0,0.92
2019/5/28 14:05,0.0,0.0,1.0,0.0,0.83
2019/5/28 14:06,0.0,0.0,1.0,0.0,0.875
2019/5/28 14:07,0.0,0.0,1.0,0.0,0.895
2019/5/28 14:08,0.0,0.0,1.0,0.0,0.8490000000000001
2019/5/28 14:21,0.0,0.0,0.0,1.0,0.8009999999999999
2019/5/28 14:22,0.0,0.0,0.0,1.0,0.821
2019/5/28 14:23,0.0,0.0,0.0,1.0,0.852
2019/5/28 14:24,0.0,0.0,0.0,1.0,0.831
2019/5/28 14:25,0.0,0.0,0.0,1.0,1.0290000000000001
2019/5/28 14:30,0.0,0.0,1.0,0.0,1.261
2019/5/28 14:31,0.0,0.0,1.0,0.0,1.472
2019/5/28 14:32,0.0,0.0,1.0,0.0,1.095
2019/5/28 14:33,0.0,0.0,1.0,0.0,0.932
2019/5/28 14:34,0.0,0.0,1.0,0.0,0.922
2019/5/28 14:35,0.0,0.0,1.0,0.0,0.997
2019/5/28 14:36,0.0,0.0,1.0,0.0,0.93
2019/5/28 14:37,0.0,0.0,1.0,0.0,0.953
2019/5/28 14:38,0.0,0.0,1.0,0.0,1.258
2019/5/28 14:39,0.0,0.0,1.0,0.0,1.482
2019/5/28 14:40,0.0,0.0,1.0,0.0,1.239
2019/5/28 14:41,0.0,0.0,1.0,0.0,0.938
2019/5/28 14:42,0.0,0.0,1.0,0.0,1.006
2019/5/28 14:43,0.0,0.0,1.0,0.0,0.9079999999999999
2019/5/28 14:44,0.0,0.0,1.0,0.0,0.9390000000000001
2019/5/28 14:45,0.0,0.0,1.0,0.0,0.8859999999999999
2019/5/28 14:46,0.0,0.0,1.0,0.0,1.103
2019/5/28 14:47,0.0,0.0,1.0,0.0,2.0180000000000002
2019/5/28 14:53,0.0,0.0,1.0,0.0,5.073
2019/5/28 14:55,0.0,0.0,0.0,1.0,2.167
2019/5/28 14:56,0.0,0.0,0.0,1.0,1.952
2019/5/28 14:57,0.0,0.0,0.0,1.0,2.161
2019/5/28 14:58,0.0,0.0,0.0,1.0,1.84
2019/5/28 14:59,1.0,1.0,0.0,1.0,1.829
2019/5/28 15:00,1.0,1.0,0.0,1.0,1.739
2019/5/29 9:47,0.0,0.0,0.0,1.0,0.975
2019/5/29 9:48,0.0,0.0,0.0,1.0,0.9309999999999999
2019/5/29 9:49,0.0,0.0,0.0,1.0,1.046
2019/5/29 9:50,0.0,0.0,0.0,1.0,0.9840000000000001
2019/5/29 9:52,0.0,0.0,0.0,1.0,1.227
2019/5/29 9:53,0.0,0.0,0.0,1.0,0.968
2019/5/29 9:55,0.0,0.0,1.0,0.0,1.253
2019/5/29 9:56,0.0,0.0,1.0,0.0,0.982
2019/5/29 9:59,9.0,9.0,1.0,0.0,1.348
2019/5/29 10:00,0.0,0.0,1.0,0.0,1.128
2019/5/29 10:01,0.0,0.0,1.0,0.0,0.935
2019/5/29 10:07,0.0,0.0,0.0,1.0,0.8859999999999999
2019/5/29 10:14,0.0,0.0,0.0,1.0,0.816
2019/5/29 10:19,0.0,0.0,0.0,1.0,0.8270000000000001
2019/5/29 10:21,0.0,0.0,0.0,1.0,0.89
2019/5/29 10:22,0.0,0.0,0.0,1.0,0.804
2019/5/29 10:25,0.0,0.0,1.0,0.0,1.11
2019/5/29 10:26,0.0,0.0,1.0,0.0,1.245
2019/5/29 10:27,0.0,0.0,1.0,0.0,1.0979999999999999
2019/5/29 10:30,0.0,0.0,0.0,1.0,1.972
2019/5/29 10:32,0.0,0.0,0.0,1.0,0.91
2019/5/29 10:40,0.0,0.0,1.0,0.0,1.021
2019/5/29 10:41,0.0,0.0,1.0,0.0,1.0
2019/5/29 10:42,0.0,0.0,1.0,0.0,0.929
2019/5/29 10:43,0.0,0.0,1.0,0.0,0.924
2019/5/29 10:46,0.0,0.0,1.0,0.0,0.915
2019/5/29 10:47,0.0,0.0,1.0,0.0,1.0659999999999998
2019/5/29 10:48,0.0,0.0,1.0,0.0,0.961
2019/5/29 10:57,0.0,0.0,0.0,1.0,6.622999999999999
2019/5/29 10:59,0.0,0.0,0.0,1.0,1.5290000000000001
2019/5/29 11:13,0.0,0.0,0.0,1.0,1.053
2019/5/29 11:15,0.0,0.0,0.0,1.0,0.878
2019/5/29 11:17,0.0,0.0,0.0,1.0,0.831
2019/5/29 13:02,0.0,0.0,0.0,1.0,1.054
2019/5/29 13:03,0.0,0.0,0.0,1.0,1.175
2019/5/29 13:04,0.0,0.0,0.0,1.0,1.227
2019/5/29 13:05,1.0,1.0,0.0,1.0,1.367
2019/5/29 13:06,0.0,0.0,0.0,1.0,1.3730000000000002
2019/5/29 13:25,0.0,0.0,0.0,1.0,1.0290000000000001
2019/5/29 13:26,0.0,0.0,0.0,1.0,0.9640000000000001
2019/5/29 13:27,0.0,0.0,0.0,1.0,0.998
2019/5/29 13:28,0.0,0.0,0.0,1.0,1.02
2019/5/29 13:29,0.0,0.0,0.0,1.0,0.9359999999999999
2019/5/29 13:30,1.0,1.0,0.0,1.0,1.3230000000000002
2019/5/29 13:31,1.0,1.0,0.0,1.0,1.396
2019/5/29 13:32,0.0,0.0,0.0,1.0,1.236
2019/5/29 13:37,0.0,0.0,0.0,1.0,1.6569999999999998
2019/5/29 13:38,0.0,0.0,0.0,1.0,1.232
2019/5/29 13:39,0.0,0.0,0.0,1.0,1.5819999999999999
2019/5/29 13:40,1.0,1.0,0.0,1.0,1.633
2019/5/29 13:41,1.0,1.0,0.0,1.0,1.48
2019/5/29 13:42,1.0,1.0,0.0,1.0,1.546
2019/5/29 13:43,1.0,1.0,0.0,1.0,1.8259999999999998
2019/5/29 13:44,1.0,1.0,0.0,1.0,2.57
2019/5/29 13:45,1.0,1.0,0.0,1.0,1.776
2019/5/29 13:46,1.0,1.0,0.0,1.0,2.154
2019/5/29 13:50,0.0,0.0,1.0,0.0,0.9890000000000001
2019/5/29 13:51,0.0,0.0,1.0,0.0,0.904
2019/5/29 13:52,0.0,0.0,1.0,0.0,1.254
2019/5/29 13:53,0.0,0.0,1.0,0.0,1.25
2019/5/29 13:54,9.0,9.0,1.0,0.0,1.025
2019/5/29 13:55,0.0,0.0,1.0,0.0,1.237
2019/5/29 13:56,0.0,0.0,1.0,0.0,1.157
